source_mod,source_commit,source_file,source_identifier,source_id,source_name,source_code,category,state,color,properties_summary,update_function,graphics_function,dependencies,reaction_count,reaction_targets,global_scan,particle_creation,particle_deletion,performance_risk,save_risk,license_status,port_decision
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FIRE.cpp,DEFAULT_PT_FIRE,,FIRE,FIRE,SC_EXPLOSIVE,gas,PIXPACK(0xFF1000),TYPE_GAS|PROP_LIFE_DEC|PROP_LIFE_KILL,FIRE::update,FIRE::graphics,PT_BCOL;PT_BMTL;PT_BRMT;PT_CLST;PT_COAL;PT_CRMC;PT_DSTW;PT_ETRD;PT_GLAS;PT_ICEI;PT_INSL;PT_INWR;PT_IRON;PT_LAVA;PT_LRBD;PT_METL;PT_NBLE;PT_NONE;PT_NSCN;PT_NTCT;PT_PHOT;PT_PLSM;PT_PSCN;PT_PTCT;PT_QRTZ;PT_RBDM;PT_SALT;PT_SAND;PT_SLTW;PT_SMKE;PT_SNOW;PT_SPNG;PT_SPRK;PT_STNE;PT_THRM;PT_WATR,52,PT_BCOL;PT_BMTL;PT_BRMT;PT_CLST;PT_COAL;PT_CRMC;PT_DSTW;PT_ETRD;PT_GLAS;PT_ICEI;PT_INSL;PT_INWR;PT_IRON;PT_LAVA;PT_LRBD;PT_METL;PT_NBLE;PT_NONE;PT_NSCN;PT_NTCT;PT_PHOT;PT_PLSM;PT_PSCN;PT_PTCT;PT_QRTZ;PT_RBDM;PT_SALT;PT_SAND;PT_SLTW;PT_SMKE;PT_SNOW;PT_SPNG;PT_SPRK;PT_STNE;PT_THRM;PT_WATR,false,0,4,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FIRW.cpp,DEFAULT_PT_FIRW,,FIRW,FIRW,SC_EXPLOSIVE,powder,PIXPACK(0xFFA040),TYPE_PART|PROP_LIFE_DEC,FIRW::update,FIRW::graphics,PT_EMBR;PT_FIRE;PT_PLSM;PT_THDR,6,PT_EMBR;PT_FIRE;PT_PLSM;PT_THDR,false,1,1,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FOG.cpp,DEFAULT_PT_FOG,,FOG,FOG,SC_GAS,gas,PIXPACK(0xAAAAAA),TYPE_GAS|PROP_LIFE_DEC,FOG::update,,PT_CLNE;PT_PCLN;PT_RIME;PT_SPRK;PT_WTRV,6,PT_CLNE;PT_PCLN;PT_RIME;PT_SPRK;PT_WTRV,false,0,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FRAY.cpp,DEFAULT_PT_FRAY,,FRAY,FRAY,SC_FORCE,solid,PIXPACK(0x00BBFF),TYPE_SOLID|PROP_LIFE_DEC,FRAY::update,,PT_SPRK,1,PT_SPRK,false,0,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FRME.cpp,DEFAULT_PT_FRME,,FRME,FRME,SC_FORCE,solid,PIXPACK(0x999988),TYPE_SOLID|PROP_LIFE_DEC,,FRME::graphics,,0,,false,0,0,low,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FRZW.cpp,DEFAULT_PT_FRZW,,FRZW,FRZW,SC_CRACKER2,liquid,PIXPACK(0x1020C0),TYPE_LIQUID | PROP_LIFE_DEC,FRZW::update,,PT_ICEI;PT_WATR,4,PT_ICEI;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FRZZ.cpp,DEFAULT_PT_FRZZ,,FRZZ,FRZZ,SC_POWDERS,powder,PIXPACK(0xC0E0FF),TYPE_PART,FRZZ::update,,PT_FRZW;PT_ICEI;PT_SNOW;PT_WATR,6,PT_FRZW;PT_ICEI;PT_SNOW;PT_WATR,false,0,1,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FSEP.cpp,DEFAULT_PT_FSEP,,FSEP,FSEP,SC_EXPLOSIVE,powder,PIXPACK(0x63AD5F),TYPE_PART,FSEP::update,,PT_PLSM;PT_SPRK,4,PT_PLSM;PT_SPRK,false,2,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FUSE.cpp,DEFAULT_PT_FUSE,,FUSE,FUSE,SC_EXPLOSIVE,solid,PIXPACK(0x0A5706),TYPE_SOLID,FUSE::update,,PT_FSEP;PT_PLSM;PT_SPRK,6,PT_FSEP;PT_PLSM;PT_SPRK,false,3,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/FWRK.cpp,DEFAULT_PT_FWRK,,FWRK,FWRK,SC_EXPLOSIVE,powder,PIXPACK(0x666666),TYPE_PART|PROP_LIFE_DEC,FWRK::update,,PT_DUST;PT_EMBR;PT_FIRW;PT_GRAV,8,PT_DUST;PT_EMBR;PT_FIRW;PT_GRAV,false,2,2,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GAS.cpp,DEFAULT_PT_GAS,,GAS,GAS,SC_GAS,gas,PIXPACK(0xE0FF20),TYPE_GAS | PROP_NEUTPASS,,,PT_FIRE;PT_OIL,2,PT_FIRE;PT_OIL,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GBMB.cpp,DEFAULT_PT_GBMB,,GBMB,GBMB,SC_FORCE,powder,PIXPACK(0x1144BB),TYPE_PART|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,GBMB::update,GBMB::graphics,PT_BOMB;PT_CLNE;PT_DMND;PT_PCLN,4,PT_BOMB;PT_CLNE;PT_DMND;PT_PCLN,false,0,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GEL.cpp,DEFAULT_PT_GEL,,GEL,GEL,SC_LIQUID,liquid,PIXPACK(0xFF9900),TYPE_LIQUID|PROP_LIFE_DEC|PROP_NEUTPENETRATE,GEL::update,GEL::graphics,PT_CBNW;PT_CLST;PT_CO2;PT_DSTW;PT_FRZW;PT_GOO;PT_PSTE;PT_SALT;PT_SLTW;PT_SPNG;PT_WATR,16,PT_CBNW;PT_CLST;PT_CO2;PT_DSTW;PT_FRZW;PT_GOO;PT_PSTE;PT_SALT;PT_SLTW;PT_SPNG;PT_WATR,false,1,2,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GLAS.cpp,DEFAULT_PT_GLAS,,GLAS,GLAS,SC_SOLIDS,solid,PIXPACK(0x404040),TYPE_SOLID | PROP_NEUTPASS | PROP_HOT_GLOW | PROP_SPARKSETTLE,GLAS::update,,PT_BGLA;PT_ETRD;PT_LAVA;PT_LCRY,5,PT_BGLA;PT_ETRD;PT_LAVA;PT_LCRY,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GLOW.cpp,DEFAULT_PT_GLOW,,GLOW,GLOW,SC_LIQUID,liquid,PIXPACK(0x445464),TYPE_LIQUID|PROP_LIFE_DEC,GLOW::update,GLOW::graphics,PT_ANAR;PT_BIZR;PT_BIZRS;PT_DEUT;PT_EXOT;PT_GRAV;PT_LOVE;PT_WATR,14,PT_ANAR;PT_BIZR;PT_BIZRS;PT_DEUT;PT_EXOT;PT_GRAV;PT_LOVE;PT_WATR,false,2,3,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GOLD.cpp,DEFAULT_PT_GOLD,,GOLD,GOLD,SC_SOLIDS,solid,PIXPACK(0xDCAD2C),TYPE_SOLID|PROP_CONDUCTS|PROP_HOT_GLOW|PROP_LIFE_DEC|PROP_NEUTPASS,GOLD::update,GOLD::graphics,PT_BMTL;PT_DTEC;PT_IRON;PT_LAVA;PT_NEUT;PT_PUMP;PT_SPRK,10,PT_BMTL;PT_DTEC;PT_IRON;PT_LAVA;PT_NEUT;PT_PUMP;PT_SPRK,false,0,1,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GOO.cpp,DEFAULT_PT_GOO,,GOO,GOO,SC_SOLIDS,solid,PIXPACK(0x804000),TYPE_SOLID | PROP_NEUTPENETRATE|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,GOO::update,,PT_PLNT;PT_WATR,4,PT_PLNT;PT_WATR,false,1,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GPMP.cpp,DEFAULT_PT_GPMP,,GPMP,GPMP,SC_POWERED,solid,PIXPACK(0x0A3B3B),TYPE_SOLID,GPMP::update,GPMP::graphics,PT_PUMP;PT_RPEL,2,PT_PUMP;PT_RPEL,false,0,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GRAV.cpp,DEFAULT_PT_GRAV,,GRAV,GRAV,SC_POWDERS,powder,PIXPACK(0x202020),TYPE_PART,GRAV::update,GRAV::graphics,PT_ETRD;PT_GPMP,2,PT_ETRD;PT_GPMP,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GRVT.cpp,DEFAULT_PT_GRVT,,GRVT,GRVT,SC_NUCLEAR,energy,PIXPACK(0x00EE76),TYPE_ENERGY|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,GRVT::update,GRVT::graphics,PT_ACID;PT_GLOW,3,PT_ACID;PT_GLOW,false,1,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/GUNP.cpp,DEFAULT_PT_GUNP,,GUN,GUNP,SC_EXPLOSIVE,powder,PIXPACK(0xC0C0D0),TYPE_PART,,,PT_FIRE,1,PT_FIRE,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/H2.cpp,DEFAULT_PT_H2,,HYGN,H2,SC_GAS,gas,PIXPACK(0x5070FF),TYPE_GAS,H2::update,,PT_BMTL;PT_DESL;PT_ELEC;PT_FIRE;PT_LAVA;PT_NBLE;PT_NEUT;PT_OIL;PT_PHOT;PT_PLSM;PT_WATR,20,PT_BMTL;PT_DESL;PT_ELEC;PT_FIRE;PT_LAVA;PT_NBLE;PT_NEUT;PT_OIL;PT_PHOT;PT_PLSM;PT_WATR,false,7,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/CFLM.cpp,DEFAULT_PT_HFLM,,CFLM,CFLM,SC_EXPLOSIVE,gas,PIXPACK(0x8080FF),TYPE_GAS|PROP_LIFE_DEC|PROP_LIFE_KILL,,CFLM::graphics,,0,,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/HSWC.cpp,DEFAULT_PT_HSWC,,HSWC,HSWC,SC_POWERED,solid,PIXPACK(0x3B0A0A),TYPE_SOLID,HSWC::update,HSWC::graphics,,0,,false,0,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/ICEI.cpp,DEFAULT_PT_ICEI,,ICE,ICEI,SC_SOLIDS,solid,PIXPACK(0xA0C0FF),TYPE_SOLID|PROP_LIFE_DEC|PROP_NEUTPASS,ICEI::update,,PT_FRZW;PT_FRZZ;PT_SALT;PT_SLTW;PT_SNOW,8,PT_FRZW;PT_FRZZ;PT_SALT;PT_SLTW;PT_SNOW,false,0,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/IGNT.cpp,DEFAULT_PT_IGNT,,IGNC,IGNT,SC_EXPLOSIVE,solid,PIXPACK(0xC0B050),TYPE_SOLID | PROP_NEUTPENETRATE | PROP_SPARKSETTLE | PROP_LIFE_KILL,IGNT::update,,PT_EMBR;PT_FIRE;PT_LIGH;PT_PLSM;PT_SPRK,7,PT_EMBR;PT_FIRE;PT_LIGH;PT_PLSM;PT_SPRK,false,2,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/INSL.cpp,DEFAULT_PT_INSL,,INSL,INSL,SC_ELEC,solid,PIXPACK(0x9EA3B6),TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/INST.cpp,DEFAULT_PT_INST,,INST,INST,SC_ELEC,solid,PIXPACK(0x404039),TYPE_SOLID|PROP_LIFE_DEC,,,PT_LAVA,1,PT_LAVA,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/INVIS.cpp,DEFAULT_PT_INVIS,,INVS,INVIS,SC_SENSOR,solid,PIXPACK(0x00CCCC),TYPE_SOLID | PROP_NEUTPASS,INVIS::update,INVIS::graphics,,0,,false,0,0,low,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/INWR.cpp,DEFAULT_PT_INWR,,INWR,INWR,SC_ELEC,solid,PIXPACK(0x544141),TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC,,,PT_LAVA,1,PT_LAVA,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/IRON.cpp,DEFAULT_PT_IRON,,IRON,IRON,SC_SOLIDS,solid,PIXPACK(0x707070),TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC|PROP_HOT_GLOW,IRON::update,,PT_BMTL;PT_LAVA;PT_LO2;PT_O2;PT_SALT;PT_SLTW;PT_WATR,8,PT_BMTL;PT_LAVA;PT_LO2;PT_O2;PT_SALT;PT_SLTW;PT_WATR,false,0,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/ISOZ.cpp,DEFAULT_PT_ISOZ,,ISOZ,ISOZ,SC_NUCLEAR,liquid,PIXPACK(0xAA30D0),TYPE_LIQUID|PROP_NEUTPENETRATE,ISOZ::update,,PT_ISZS;PT_PHOT,3,PT_ISZS;PT_PHOT,false,1,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/ISZS.cpp,DEFAULT_PT_ISZS,,ISZS,ISZS,SC_NUCLEAR,solid,PIXPACK(0x662089),TYPE_SOLID,ISZS::update,,PT_ISOZ;PT_PHOT,3,PT_ISOZ;PT_PHOT,false,1,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LAVA.cpp,DEFAULT_PT_LAVA,,LAVA,LAVA,SC_LIQUID,liquid,PIXPACK(0xE05010),TYPE_LIQUID|PROP_LIFE_DEC,LAVA::update,LAVA::graphics,PT_BREC;PT_CLST;PT_CNCT;PT_FILT;PT_GLAS;PT_INST;PT_INWR;PT_IRON;PT_METL;PT_MWAX;PT_NSCN;PT_NTCT;PT_PSCN;PT_PTCT;PT_QRTZ;PT_SAND;PT_STNE;PT_SWCH;PT_TTAN;PT_TUNG,31,PT_BREC;PT_CLST;PT_CNCT;PT_FILT;PT_GLAS;PT_INST;PT_INWR;PT_IRON;PT_METL;PT_MWAX;PT_NSCN;PT_NTCT;PT_PSCN;PT_PTCT;PT_QRTZ;PT_SAND;PT_STNE;PT_SWCH;PT_TTAN;PT_TUNG,false,0,10,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LCRY.cpp,DEFAULT_PT_LCRY,,LCRY,LCRY,SC_POWERED,solid,PIXPACK(0x505050),TYPE_SOLID,LCRY::update,LCRY::graphics,PT_BGLA,1,PT_BGLA,false,0,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LIFE.cpp,DEFAULT_PT_LIFE,,LIFE,LIFE,SC_LIFE,solid,PIXPACK(0x0CAC00),TYPE_SOLID|PROP_LIFE,LIFE::update,LIFE::graphics,PT_ETRD;PT_WIRE,2,PT_ETRD;PT_WIRE,false,0,0,low,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LIGH.cpp,DEFAULT_PT_LIGH,,LIGH,LIGH,SC_EXPLOSIVE,solid,PIXPACK(0xFFFFC0),TYPE_SOLID,LIGH::update,LIGH::graphics,PT_BCOL;PT_BHOL;PT_CLNE;PT_COAL;PT_DEUT;PT_DMND;PT_FIRE;PT_NBHL;PT_NEUT;PT_O2;PT_PHOT;PT_PLUT;PT_PVOD;PT_SPNG;PT_SPRK;PT_STKM;PT_STKM2;PT_TESC;PT_THDR;PT_VOID,26,PT_BCOL;PT_BHOL;PT_CLNE;PT_COAL;PT_DEUT;PT_DMND;PT_FIRE;PT_NBHL;PT_NEUT;PT_O2;PT_PHOT;PT_PLUT;PT_PVOD;PT_SPNG;PT_SPRK;PT_STKM;PT_STKM2;PT_TESC;PT_THDR;PT_VOID,false,3,1,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LNTG.cpp,DEFAULT_PT_LNTG,,LN2,LNTG,SC_LIQUID,liquid,PIXPACK(0x80A0DF),TYPE_LIQUID,,,PT_NICE;PT_NONE,2,PT_NICE;PT_NONE,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LO2.cpp,DEFAULT_PT_LO2,,LOXY,LO2,SC_LIQUID,liquid,PIXPACK(0x80A0EF),TYPE_LIQUID,,,PT_O2,1,PT_O2,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LOLZ.cpp,DEFAULT_PT_LOLZ,,LOLZ,LOLZ,SC_CRACKER2,solid,PIXPACK(0x569212),TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LOVE.cpp,DEFAULT_PT_LOVE,,LOVE,LOVE,SC_CRACKER2,solid,PIXPACK(0xFF30FF),TYPE_SOLID,,,,0,,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/LRBD.cpp,DEFAULT_PT_LRBD,,LRBD,LRBD,SC_EXPLOSIVE,liquid,PIXPACK(0xAAAAAA),TYPE_LIQUID|PROP_CONDUCTS|PROP_LIFE_DEC,,,PT_FIRE;PT_RBDM,2,PT_FIRE;PT_RBDM,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/MERC.cpp,DEFAULT_PT_MERC,,MERC,MERC,SC_LIQUID,liquid,PIXPACK(0x736B6D),TYPE_LIQUID|PROP_CONDUCTS|PROP_NEUTABSORB|PROP_LIFE_DEC,MERC::update,,PT_ETRD;PT_PSTN,4,PT_ETRD;PT_PSTN,false,1,1,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/METL.cpp,DEFAULT_PT_METL,,METL,METL,SC_ELEC,solid,PIXPACK(0x404060),TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC|PROP_HOT_GLOW,,,PT_LAVA,1,PT_LAVA,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/MORT.cpp,DEFAULT_PT_MORT,,MORT,MORT,SC_CRACKER2,gas,PIXPACK(0xE0E0E0),TYPE_GAS,MORT::update,,PT_SMKE,2,PT_SMKE,false,1,0,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/MWAX.cpp,DEFAULT_PT_MWAX,,MWAX,MWAX,SC_LIQUID,liquid,PIXPACK(0xE0E0AA),TYPE_LIQUID,MWAX::update,,PT_FIRE;PT_NITR;PT_PLEX;PT_WAX,6,PT_FIRE;PT_NITR;PT_PLEX;PT_WAX,false,1,1,medium,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NBHL.cpp,DEFAULT_PT_NBHL,,BHOL,NBHL,SC_SPECIAL,solid,PIXPACK(0x202020),TYPE_SOLID,NBHL::update,,PT_BHOL;PT_DMND;PT_ETRD;PT_VOID,4,PT_BHOL;PT_DMND;PT_ETRD;PT_VOID,false,0,0,low,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NBLE.cpp,DEFAULT_PT_NBLE,,NBLE,NBLE,SC_GAS,gas,PIXPACK(0xEB4917),TYPE_GAS|PROP_CONDUCTS|PROP_LIFE_DEC,NBLE::update,,PT_ANAR;PT_CO2;PT_DUST;PT_ELEC;PT_NEUT;PT_PHOT;PT_PLSM,14,PT_ANAR;PT_CO2;PT_DUST;PT_ELEC;PT_NEUT;PT_PHOT;PT_PLSM,false,6,1,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NEUT.cpp,DEFAULT_PT_NEUT,,NEUT,NEUT,SC_NUCLEAR,energy,PIXPACK(0x20E0FF),TYPE_ENERGY|PROP_LIFE_DEC|PROP_LIFE_KILL_DEC,NEUT::update,NEUT::graphics,PT_ACID;PT_BMTL;PT_COAL;PT_DESL;PT_DEUT;PT_DSTW;PT_DUST;PT_DYST;PT_EXOT;PT_FWRK;PT_GAS;PT_GEL;PT_GOLD;PT_GOO;PT_GUNP;PT_ICEI;PT_INSL;PT_ISOZ;PT_LAVA;PT_MERC;PT_NITR;PT_OIL;PT_PLEX;PT_PLNT;PT_PLUT;PT_RBDM;PT_SALT;PT_SNOW;PT_SPNG;PT_TTAN;PT_URAN;PT_VINE;PT_WATR;PT_WAX;PT_WOOD;PT_YEST,60,PT_ACID;PT_BMTL;PT_COAL;PT_DESL;PT_DEUT;PT_DSTW;PT_DUST;PT_DYST;PT_EXOT;PT_FWRK;PT_GAS;PT_GEL;PT_GOLD;PT_GOO;PT_GUNP;PT_ICEI;PT_INSL;PT_ISOZ;PT_LAVA;PT_MERC;PT_NITR;PT_OIL;PT_PLEX;PT_PLNT;PT_PLUT;PT_RBDM;PT_SALT;PT_SNOW;PT_SPNG;PT_TTAN;PT_URAN;PT_VINE;PT_WATR;PT_WAX;PT_WOOD;PT_YEST,false,12,2,high,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NICE.cpp,DEFAULT_PT_NICE,,NICE,NICE,SC_SOLIDS,solid,PIXPACK(0xC0E0FF),TYPE_SOLID,,,PT_LNTG,1,PT_LNTG,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NITR.cpp,DEFAULT_PT_NITR,,NITR,NITR,SC_EXPLOSIVE,liquid,PIXPACK(0x20E010),TYPE_LIQUID,,,PT_FIRE;PT_NICE,2,PT_FIRE;PT_NICE,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NONE.cpp,DEFAULT_PT_NONE,,,NONE,SC_SPECIAL,unknown,PIXPACK(0x000000),0,,,,0,,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NSCN.cpp,DEFAULT_PT_NSCN,,NSCN,NSCN,SC_ELEC,solid,PIXPACK(0x505080),TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC,,,PT_LAVA,1,PT_LAVA,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NTCT.cpp,DEFAULT_PT_NTCT,,NTCT,NTCT,SC_ELEC,solid,PIXPACK(0x505040),TYPE_SOLID|PROP_CONDUCTS|PROP_LIFE_DEC,NTCT::update,,PT_ETRD;PT_LAVA;PT_TSNS,3,PT_ETRD;PT_LAVA;PT_TSNS,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/NWHL.cpp,DEFAULT_PT_NWHL,,WHOL,NWHL,SC_SPECIAL,solid,PIXPACK(0xFFFFFF),TYPE_SOLID,NWHL::update,,PT_ETRD;PT_WHOL,2,PT_ETRD;PT_WHOL,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/O2.cpp,DEFAULT_PT_O2,,OXYG,O2,SC_GAS,gas,PIXPACK(0x80A0FF),TYPE_GAS,O2::update,,PT_BRMT;PT_FIRE;PT_GRVT;PT_LO2;PT_NEUT;PT_PHOT;PT_PLSM,14,PT_BRMT;PT_FIRE;PT_GRVT;PT_LO2;PT_NEUT;PT_PHOT;PT_PLSM,false,7,0,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/OIL.cpp,DEFAULT_PT_OIL,,OIL,OIL,SC_LIQUID,liquid,PIXPACK(0x404010),TYPE_LIQUID | PROP_NEUTPASS,,,PT_GAS,1,PT_GAS,false,0,0,low,low,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/PBCN.cpp,DEFAULT_PT_PBCN,,PBCN,PBCN,SC_POWERED,solid,PIXPACK(0x3B1D0A),TYPE_SOLID|PROP_NOCTYPEDRAW,PBCN::update,PBCN::graphics,PT_BCLN;PT_CLNE;PT_LAVA;PT_LIFE;PT_LIGH;PT_NSCN;PT_NUM;PT_PCLN;PT_PHOT;PT_PSCN;PT_SPRK;PT_STKM;PT_STKM2,17,PT_BCLN;PT_CLNE;PT_LAVA;PT_LIFE;PT_LIGH;PT_NSCN;PT_NUM;PT_PCLN;PT_PHOT;PT_PSCN;PT_SPRK;PT_STKM;PT_STKM2,false,3,1,medium,review,verified,B_rewrite_port
alchemy,9a593ce11536e2e683bc64a698399c0805ce77a1,src/simulation/elements/PCLN.cpp,DEFAULT_PT_PCLN,,PCLN,PCLN,SC_POWERED,solid,PIXPACK(0x3B3B0A),TYPE_SOLID|PROP_NOCTYPEDRAW,PCLN::update,PCLN::graphics,PT_BCLN;PT_CLNE;PT_LAVA;PT_LIFE;PT_LIGH;PT_NSCN;PT_NUM;PT_PBCN;PT_PHOT;PT_PSCN;PT_SPRK;PT_STKM;PT_STKM2,16,PT_BCLN;PT_CLNE;PT_LAVA;PT_LIFE;PT_LIGH;PT_NSCN;PT_NUM;PT_PBCN;PT_PHOT;PT_PSCN;PT_SPRK;PT_STKM;PT_STKM2,false,3,0,medium,review,verified,B_rewrite_port
